Date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2010-05-06,10.3,8.0,14.0,0.0,43.0,12.6,1012.8
2010-05-07,8.8,6.0,12.0,0.0,18.0,14.3,1012.0
2010-05-08,8.0,7.0,9.0,0.3,15.0,13.2,1012.4
2010-05-09,8.4,7.0,11.0,0.8,44.0,13.9,1012.7
2010-05-10,8.7,6.0,11.0,0.5,42.0,14.0,1012.5
2010-05-11,6.9,4.0,9.0,0.0,29.0,12.4,1013.1
2010-05-12,6.5,0.1,11.0,0.0,9.0,9.3,1015.1
2010-05-13,9.0,5.0,12.0,0.0,177.0,6.5,1014.7
2010-05-14,10.2,4.4,14.2,0.0,207.0,13.0,1012.1
2010-05-15,11.7,6.0,17.4,0.0,302.0,10.5,1015.2
2010-05-16,11.5,8.0,15.0,0.0,265.0,12.9,1016.5
2010-05-17,12.3,8.0,16.0,3.8,309.0,9.0,1023.4
2010-05-18,13.0,8.0,17.0,0.0,233.33333333333334,7.2,1028.4
2010-05-19,15.1,9.0,20.0,0.0,220.0,7.7,1029.5
2010-05-20,17.1,12.0,22.0,0.0,270.0,5.4,1031.7
2010-05-21,17.5,14.0,22.0,0.0,34.0,10.2,1030.9
2010-05-22,15.5,11.0,21.0,0.0,80.0,10.7,1029.3
2010-05-23,19.3,9.8,27.3,0.0,54.0,5.4,1024.0
2010-05-24,20.9,14.0,28.0,0.0,259.0,13.6,1014.7
2010-05-25,15.3,12.1,19.3,0.0,83.0,19.6,1012.3
2010-05-26,12.0,10.0,15.0,0.0,78.0,18.9,1009.9
2010-05-27,12.3,9.0,16.0,2.5,279.0,9.2,1009.8
2010-05-28,14.1,9.0,19.0,0.3,257.0,16.5,1014.0
2010-05-29,13.5,11.0,15.0,0.0,196.0,15.5,1010.9
2010-05-30,15.0,13.0,18.0,2.3,286.0,25.6,1010.7
2010-05-31,13.4,12.0,16.0,0.0,341.0,14.5,1019.4
2010-06-01,12.3,11.0,13.0,0.0,124.0,7.8,1017.0
2010-06-02,15.5,9.6,21.5,1.8,29.0,8.5,1021.6
2010-06-03,16.3,8.0,22.7,0.0,85.0,12.6,1022.8
2010-06-04,17.1,10.0,24.0,0.0,78.0,13.4,1020.2
2010-06-05,19.1,12.0,26.0,0.0,139.0,9.4,1017.8
2010-06-06,18.1,14.7,22.3,0.5,277.0,10.9,1011.7
2010-06-07,16.3,13.0,20.0,0.3,247.0,13.1,1011.1
2010-06-08,15.6,12.0,19.0,0.0,173.0,14.5,1002.3
2010-06-09,16.5,13.0,20.0,2.5,138.0,9.7,1004.1
2010-06-10,15.6,14.0,18.0,0.0,29.0,17.5,1007.2
2010-06-11,15.0,13.0,20.0,0.3,358.0,10.0,1009.0
2010-06-12,15.1,12.0,18.0,0.0,6.0,11.8,1015.2
2010-06-13,15.7,12.0,20.0,0.0,220.0,12.3,1015.4
2010-06-14,15.3,12.0,20.6,0.5,34.0,16.7,1016.6
2010-06-15,13.2,9.0,17.0,0.3,36.0,18.3,1027.1
2010-06-16,14.2,8.8,19.7,0.0,49.0,19.7,1025.7
2010-06-17,15.7,8.4,22.2,0.0,37.0,18.0,1022.2
2010-06-18,13.9,11.0,17.0,0.0,27.0,10.9,1020.3
2010-06-19,12.0,10.0,14.0,0.8,0.0,15.4,1017.8
2010-06-20,12.8,9.0,17.0,0.0,341.0,13.1,1021.0
2010-06-21,17.3,13.0,22.0,0.0,332.0,8.3,1022.9
2010-06-22,20.0,13.0,26.0,0.0,258.0,8.7,1023.1
2010-06-23,21.4,16.0,27.0,0.0,262.0,9.6,1021.9
2010-06-24,21.2,16.0,25.0,0.0,295.0,10.2,1019.3
2010-06-25,20.4,16.0,25.0,0.0,19.0,10.3,1017.3
2010-06-26,19.3,15.0,24.0,0.0,87.0,18.4,1016.8
2010-06-27,22.5,15.0,30.0,0.0,247.0,7.6,1017.9
2010-06-28,21.4,13.9,27.6,0.0,286.0,10.2,1020.3
2010-06-29,21.8,16.0,26.0,0.0,241.0,16.5,1019.1
2010-06-30,21.1,19.0,25.0,0.5,237.0,14.7,1018.5
2010-07-01,20.4,15.0,25.0,0.0,205.0,14.5,1013.4
2010-07-02,23.1,20.0,27.0,0.0,230.0,15.7,1011.4
2010-07-03,21.6,18.0,25.0,0.3,274.0,12.8,1018.5
2010-07-04,19.7,16.0,23.0,0.0,245.0,18.9,1020.1
2010-07-05,19.3,15.0,23.0,0.0,293.0,14.9,1021.2
2010-07-06,18.3,15.0,22.0,0.0,252.0,11.0,1025.0
2010-07-07,18.4,14.3,22.5,0.0,222.0,16.8,1019.8
2010-07-08,21.4,18.0,26.0,0.0,239.0,10.8,1017.9
2010-07-09,23.7,17.0,31.0,0.0,238.0,13.5,1016.4
2010-07-10,23.3,18.0,29.0,0.0,229.0,13.1,1017.4
2010-07-11,21.9,18.0,26.0,0.0,225.0,14.8,1014.4
2010-07-12,19.4,16.0,22.0,0.0,260.0,11.3,1012.1
2010-07-13,17.3,14.0,21.0,1.0,120.0,10.9,1008.8
2010-07-14,18.1,16.0,20.7,1.0,182.0,16.2,1002.8
2010-07-15,17.5,15.0,20.0,6.6,198.0,25.7,1003.9
2010-07-16,17.7,14.0,20.0,0.0,206.0,25.0,1008.3
2010-07-17,17.8,14.0,21.0,0.0,243.0,19.5,1018.6
2010-07-18,18.8,14.0,24.0,1.0999999999999999,220.0,14.4,1009.2500000000002
2010-07-19,21.8,16.0,28.0,0.0,215.0,12.2,1011.1500000000002
2010-07-20,23.1,19.0,27.0,0.0,196.0,8.9,1014.0750000000003
2010-07-21,20.5,17.0,24.0,0.0,227.0,17.4,1006.2
2010-07-22,16.8,13.4,21.8,0.0,206.0,10.4,1011.5
2010-07-23,17.1,15.0,20.0,6.1,12.0,9.2,1020.0
2010-07-24,18.1,11.4,24.9,0.0,217.16666666666666,10.1,1022.1
2010-07-25,20.4,16.0,25.0,0.0,276.0,13.7,1017.3
2010-07-26,19.8,18.0,22.0,0.0,317.0,13.3,1016.7
2010-07-27,21.5,18.0,25.0,0.0,265.0,13.2,1017.1
2010-07-28,19.1,15.5,25.2,0.0,293.0,14.8,1015.5833333333335
2010-07-29,17.4,12.9,20.9,0.0,318.0,12.7,1016.1
2010-07-30,17.9,14.0,22.0,0.0,274.0,11.8,1014.8
2010-07-31,19.7,16.9,23.9,2.0,250.0,15.4,1011.5
2010-08-01,18.9,16.0,22.0,0.0,276.0,12.3,1013.1
2010-08-02,18.5,16.0,21.0,0.0,354.0,8.9,1016.7
2010-08-03,18.6,14.0,22.0,0.0,258.0,11.4,1015.9
2010-08-04,17.0,15.0,20.0,3.0,277.0,15.2,1007.9
2010-08-05,16.3,11.5,20.3,0.0,298.0,16.0,1012.2
2010-08-06,17.3,13.0,20.0,0.3,215.0,15.0,1014.8
2010-08-07,18.4,16.0,22.0,0.0,254.0,12.7,1014.5
2010-08-08,18.3,15.0,22.0,1.0,352.0,9.1,1019.3
2010-08-09,19.3,15.0,23.0,0.0,227.0,14.4,1015.5
2010-08-10,17.3,15.0,19.0,6.6,231.0,15.3,1010.4
2010-08-11,17.9,14.0,21.0,2.0,275.0,11.9,1013.1
2010-08-12,16.5,15.0,19.0,0.0,292.0,14.5,1016.1
2010-08-13,14.0,11.3,17.3,2.3,300.0,13.1,1017.4
2010-08-14,14.5,12.7,17.8,4.8,352.0,9.7,1017.3
2010-08-15,17.5,14.0,21.0,12.7,27.0,13.1,1020.2
2010-08-16,17.3,14.0,23.0,0.0,309.0,17.6,1016.4
2010-08-17,17.7,16.0,20.0,0.5,246.0,16.4,1010.8
2010-08-18,17.0,14.0,21.0,0.0,267.0,16.6,1008.1
2010-08-19,17.2,13.0,21.0,0.5,217.0,14.1,1012.1
2010-08-20,18.9,16.3,20.8,0.0,206.0,18.1,1015.1
2010-08-21,20.8,20.0,22.0,0.0,217.0,20.8,1018.1
2010-08-22,19.9,18.0,22.0,0.0,223.0,13.5,1013.6
2010-08-23,17.8,14.4,20.1,21.1,241.0,20.9,999.5
2010-08-24,16.1,12.0,21.0,0.5,247.0,26.1,1008.6
2010-08-25,13.9,11.3,17.8,7.9,189.0,10.7,1013.2
2010-08-26,16.9,13.9,18.8,18.5,245.0,10.6,1004.2
2010-08-27,14.7,12.0,17.0,8.4,10.0,10.1,1010.1
2010-08-28,15.5,13.0,19.0,1.5,274.0,15.5,1019.7
2010-08-29,15.1,13.0,19.0,0.0,276.0,23.7,1016.9
2010-08-30,14.4,11.0,18.0,2.0,354.0,16.2,1023.6
2010-08-31,14.6,10.0,19.0,0.0,26.0,5.9,1025.8
2010-09-01,15.1,11.0,20.0,0.0,75.0,8.5,1021.7
2010-09-02,14.9,7.7,21.3,0.0,54.0,10.3,1021.0
2010-09-03,15.8,12.0,20.0,0.0,72.0,9.9,1021.6
2010-09-04,15.5,11.0,19.0,0.0,98.0,11.1,1021.2
2010-09-05,16.4,14.0,19.0,0.0,87.0,17.2,1019.2
2010-09-06,15.9,14.0,19.0,0.3,96.0,19.7,1008.6
2010-09-07,15.8,13.1,18.7,0.0,202.0,9.8,1000.8
2010-09-08,15.5,14.0,18.0,1.5,320.0,7.2,1003.1
2010-09-09,17.0,14.0,20.0,0.0,245.0,12.3,1013.7
2010-09-10,17.3,13.6,21.4,0.3,224.0,15.8,1017.7
2010-09-11,17.9,15.5,21.6,0.0,220.0,18.1,1014.5
2010-09-12,16.3,13.0,20.0,0.3,310.0,13.6,1022.2
2010-09-13,15.5,12.0,18.0,0.0,237.0,17.9,1025.1
2010-09-14,16.6,13.0,19.4,0.8,249.0,23.1,1016.1
2010-09-15,14.3,11.0,18.0,2.8,254.0,25.4,1011.9
2010-09-16,14.5,12.0,17.0,0.3,269.0,17.4,1011.5
2010-09-17,12.9,11.0,15.0,0.0,292.0,16.4,1016.4
2010-09-18,12.5,8.0,16.0,0.0,264.0,11.3,1019.5
2010-09-19,14.5,11.6,17.4,0.0,237.0,16.9,1015.6
2010-09-20,17.7,15.0,21.0,0.0,239.0,17.2,1013.6
2010-09-21,16.6,12.0,21.0,0.0,192.0,5.0,1018.9
2010-09-22,17.1,12.0,23.0,0.0,210.0,9.7,1016.2
2010-09-23,16.0,13.0,18.0,2.1999999999999997,210.0,9.9,1007.4
2010-09-24,11.5,9.3,13.8,10.9,327.0,15.1,1006.0
2010-09-25,9.2,5.1,13.6,2.3,336.0,17.2,1016.2
2010-09-26,11.0,9.0,13.0,0.0,319.0,20.6,1013.4
2010-09-27,13.0,10.6,15.3,1.3,353.0,8.1,1012.4
2010-09-28,14.6,13.2,16.9,0.5,314.0,5.3,1016.7
2010-09-29,15.0,12.0,17.0,0.3,182.0,10.1,1015.9
2010-09-30,12.7,9.0,16.0,9.4,233.0,10.4,1014.0
2010-10-01,14.1,11.9,15.8,0.3,177.0,17.3,1003.4
2010-10-02,13.8,11.0,16.0,11.9,193.0,8.7,1003.7
2010-10-03,15.7,12.0,18.0,21.8,165.0,14.7,996.0
2010-10-04,13.5,11.6,16.4,2.5,14.0,5.8,998.8
2010-10-05,15.2,12.0,17.0,1.5,199.0,11.2,1000.4
2010-10-06,15.0,13.0,18.0,0.0,209.0,14.0,1005.9
2010-10-07,13.6,10.0,17.0,3.0,104.66666666666667,13.4,1017.5
2010-10-08,16.0,15.0,19.0,0.0,81.0,18.9,1015.6
2010-10-09,15.3,15.0,16.0,0.0,68.0,17.4,1014.9
2010-10-10,15.4,13.0,19.0,0.0,57.0,13.0,1012.6
2010-10-11,13.7,11.0,18.0,0.0,31.0,15.8,1018.1
2010-10-12,12.1,10.0,15.0,0.0,34.0,13.8,1020.7
2010-10-13,11.0,10.0,12.0,0.0,22.0,12.0,1021.3
2010-10-14,10.3,10.0,11.0,0.0,10.0,9.2,1021.4
2010-10-15,10.9,9.0,13.0,0.0,334.0,11.4,1018.8
2010-10-16,10.0,8.0,13.0,1.5,349.0,12.6,1020.0
2010-10-17,9.3,7.0,13.0,0.0,347.0,7.0,1025.9
2010-10-18,10.3,6.0,14.0,1.0999999999999999,236.0,15.1,1020.1
2010-10-19,9.3,5.7,12.6,5.1,294.0,17.1,1011.2
2010-10-20,4.6,0.1,8.6,0.0,310.0,13.0,1019.3
2010-10-21,4.9,-2.4,11.4,0.0,252.0,11.0,1023.2
2010-10-22,9.2,6.0,13.0,0.3,233.0,15.0,1017.9
2010-10-23,10.7,8.0,13.0,0.0,251.0,17.9,1004.0
2010-10-24,7.0,5.0,10.0,0.3,335.0,10.9,1015.3
2010-10-25,5.3,1.0,12.1,0.0,242.33333333333334,15.116666666666667,1015.4333333333334
2010-10-26,7.5,-0.7,13.5,0.0,196.0,13.8,1023.8
2010-10-27,14.0,11.0,17.0,4.3,224.0,16.8,1016.7
2010-10-28,13.0,11.0,15.0,0.3,215.0,16.3,1014.9
2010-10-29,12.9,11.5,14.5,0.0,194.0,21.8,1000.9
2010-10-30,11.1,8.3,14.5,5.1,192.0,11.6,997.3
2010-10-31,11.1,10.0,12.0,4.1,65.0,10.3,1000.2
2010-11-01,10.1,6.4,13.4,1.6166666666666665,289.0,10.2,1006.1166666666668
2010-11-02,13.5,12.0,15.0,0.5,230.0,22.2,1009.6
2010-11-03,14.9,13.4,16.3,0.0,251.0,22.6,1011.2
2010-11-04,16.3,15.0,18.0,0.0,238.0,27.2,1017.5
2010-11-05,15.4,10.0,17.0,1.6833333333333333,250.0,21.1,1018.6
2010-11-06,9.5,7.0,11.0,6.6,300.0,7.6,1015.8
2010-11-07,6.0,4.0,9.0,0.0,359.0,6.6,1006.2
2010-11-08,6.2,4.6,8.0,3.0,133.0,21.7,973.2
2010-11-09,7.5,6.0,9.0,4.1,46.0,19.9,976.7
2010-11-10,4.1,-0.9,7.5,0.0,327.0,15.7,998.3
2010-11-11,9.8,3.0,15.0,0.3,217.0,30.4,990.3
2010-11-12,10.4,9.4,11.5,5.6,252.0,22.5,992.4
2010-11-13,9.8,8.0,11.0,2.8,210.0,12.1,993.5
2010-11-14,6.3,3.0,7.8,0.0,275.0,7.4,995.8
2010-11-15,5.0,3.0,7.0,0.0,321.0,3.5,1013.7
2010-11-16,4.8,0.0,9.0,0.0,214.6,5.8,1020.0
2010-11-17,6.5,5.3,7.3,0.3,128.0,20.3,1007.7
2010-11-18,7.4,5.0,10.0,0.0,139.0,11.7,1004.9
2010-11-19,5.9,2.6,11.5,0.18333333333333335,73.4,3.1,1011.4
2010-11-20,6.6,5.0,8.0,0.3,58.0,11.2,1013.4
2010-11-21,6.3,5.1,7.4,0.5,27.0,16.5,1011.6
2010-11-22,5.9,4.8,7.1,0.0,15.0,14.2,1009.7
2010-11-23,6.4,5.0,7.0,0.3,328.0,11.6,1011.7
2010-11-24,4.2,3.0,5.0,0.0,295.0,12.6,1010.5
2010-11-25,2.4,1.0,4.0,0.3,322.0,15.3,1008.6
2010-11-26,-1.0,-3.7,3.0,0.0,303.0,7.4,1007.1
2010-11-27,-0.3,-1.0,2.0,0.0,6.0,5.0,1004.0
2010-11-28,-1.1,-4.0,2.0,0.0,6.0,6.7,1006.0
2010-11-29,-0.1,-1.6,1.2,0.0,17.0,15.0,1011.4
2010-11-30,0.7,0.0,1.0,0.3,50.0,13.4,1012.3
2010-12-01,-0.3,-1.0,0.0,1.5,28.0,21.5,1007.9
2010-12-02,-0.8,-2.5,-0.1,0.0,43.0,21.1,1007.9
2010-12-03,-2.1,-3.0,2.0,0.3,281.0,9.8,1011.9
2010-12-04,3.9,-3.9,6.5,0.0,213.0,11.7,1006.7833333333334
2010-12-05,1.6,-1.3,4.6,0.5,315.0,9.0,1004.4
2010-12-06,-1.3,-3.0,0.0,0.0,0.0,4.9,1003.1
2010-12-07,-0.9,-2.3,0.8,0.0,18.0,9.3,1005.5
2010-12-08,0.7,-1.0,3.0,0.0,3.0,12.8,1013.2
2010-12-09,2.0,-1.0,5.0,0.0,267.0,15.1,1029.7
2010-12-10,5.3,2.0,8.0,0.0,250.0,16.4,1031.5
2010-12-11,6.9,4.4,8.3,0.0,301.0,14.0,1025.7
2010-12-12,3.8,1.0,6.0,0.0,357.0,7.1,1024.6
2010-12-13,2.2,-1.0,5.0,0.3,342.0,6.4,1027.7
2010-12-14,3.5,1.0,4.0,0.3,21.0,8.7,1032.9
2010-12-15,1.7,-2.1,4.8,0.0,325.0,11.2,1035.0
2010-12-16,3.5,-1.9,6.7,0.5,290.0,18.7,1010.6
2010-12-17,-4.2,-8.7,-0.7,3.3,278.0,9.0,998.9
2010-12-18,-1.7,-4.0,0.0,0.3,123.0,10.0,992.1
2010-12-19,-3.3,-7.8,0.1,0.3,17.0,13.5,994.9
2010-12-20,-5.1,-13.6,0.9,0.0,67.0,10.3,1001.4
2010-12-21,0.7,-0.3,1.3,2.0,47.0,10.8,1002.7
2010-12-22,0.6,-0.5,1.2,3.0,18.0,13.1,1005.9
2010-12-23,1.7,0.0,3.0,0.0,3.0,16.9,1010.5
2010-12-24,1.0,0.0,2.0,0.3,0.0,13.7,1018.8
2010-12-25,-0.8,-2.0,0.0,0.3,304.0,10.6,1027.9
2010-12-26,0.0,-3.0,3.0,0.0,219.0,8.7,1027.7
2010-12-27,3.9,2.0,4.0,0.0,168.0,9.1,1016.9
2010-12-28,4.4,2.0,6.0,5.6,131.0,5.8,1013.9
2010-12-29,6.5,6.0,7.0,0.0,120.0,5.2,1019.5
2010-12-30,5.2,5.0,6.0,1.0,80.0,6.9,1024.4
2010-12-31,5.5,4.0,7.0,0.0,12.0,2.2,1026.5
2011-01-01,5.2,3.7,6.7,0.0,329.0,10.4,1024.9
2011-01-02,2.9,2.0,4.0,0.5,353.0,7.1,1028.3
2011-01-03,2.5,1.0,4.0,0.0,218.0,4.6,1024.6
2011-01-04,3.8,2.0,5.0,0.0,212.0,9.8,1013.5
2011-01-05,6.1,5.0,8.0,0.0,198.0,15.8,1000.3
2011-01-06,4.8,3.0,7.0,0.5,318.0,6.1,995.6
2011-01-07,6.5,2.0,11.0,11.4,134.0,12.9,999.2
2011-01-08,6.8,1.0,9.9,13.0,229.0,20.6,996.7
2011-01-09,4.4,3.0,7.0,1.0,242.0,16.5,1011.5
2011-01-10,5.9,3.0,8.0,0.0,165.0,15.4,1012.2
2011-01-11,5.4,3.0,7.6,7.1,274.0,15.3,1005.9
2011-01-12,9.5,5.0,13.0,7.1,225.0,16.3,1010.9
2011-01-13,12.3,11.3,13.5,0.8,232.0,19.2,1009.5
2011-01-14,10.7,7.7,12.2,7.6,233.0,20.1,1009.6
2011-01-15,10.4,8.0,11.0,0.3,216.0,24.3,1015.0
2011-01-16,11.4,10.0,13.0,0.0,209.0,21.6,1016.4
2011-01-17,8.0,6.0,10.0,14.0,88.0,7.0,1019.1
2011-01-18,5.5,4.0,7.0,11.9,334.0,10.9,1027.4
2011-01-19,4.3,2.0,7.0,0.3,293.0,8.3,1034.7
2011-01-20,4.7,4.0,6.0,0.3,351.0,8.9,1036.3
2011-01-21,1.5,-1.4,4.1,0.0,351.0,11.0,1039.0
2011-01-22,4.3,1.0,7.0,0.3,339.0,9.5,1037.3
2011-01-23,6.8,6.0,8.0,0.3,359.0,13.0,1034.3
2011-01-24,6.2,4.0,7.0,0.0,319.0,12.7,1030.9
2011-01-25,6.3,2.0,8.1,0.5,274.0,12.3,1017.3
2011-01-26,5.5,2.2,6.7,0.5,26.0,16.5,1010.8
2011-01-27,2.3,2.0,3.0,0.3,39.0,18.9,1021.2
2011-01-28,1.1,0.0,2.0,0.0,51.0,18.5,1023.6
2011-01-29,1.3,1.0,2.0,0.0,34.0,14.7,1022.8
2011-01-30,2.3,0.0,5.0,0.0,40.0,10.9,1023.4
2011-01-31,2.5,0.0,5.0,0.0,280.0,5.9,1025.7
2011-02-01,3.9,-2.0,7.0,0.0,235.0,14.2,1025.8
2011-02-02,6.4,2.2,10.4,0.3,227.0,16.0,1024.5
2011-02-03,7.2,3.2,10.2,0.0,241.0,20.2,1022.9
2011-02-04,11.3,10.0,13.0,0.0,233.0,34.5,1015.9
2011-02-05,12.2,11.0,13.0,0.0,235.0,31.5,1017.0
2011-02-06,10.8,10.0,12.0,0.0,227.0,29.6,1019.6
2011-02-07,9.3,7.0,12.0,0.0,228.0,25.8,1014.9
2011-02-08,6.2,3.0,10.0,0.0,186.0,8.0,1022.2
2011-02-09,8.1,4.0,10.0,0.3,178.0,10.5,1017.6
2011-02-10,9.4,8.3,10.7,0.0,200.0,11.2,1012.6
2011-02-11,10.4,9.0,12.0,8.9,217.0,11.5,1010.8
2011-02-12,9.3,6.0,11.0,2.8,231.0,12.7,1011.0
2011-02-13,7.7,6.0,9.0,0.0,165.0,17.1,1002.0
2011-02-14,7.1,5.0,10.0,4.8,205.0,12.8,1001.0
2011-02-15,6.1,5.0,7.0,0.5,141.0,14.7,991.8
2011-02-16,7.3,6.0,10.0,0.0,155.0,12.0,994.5
2011-02-17,6.0,4.0,8.0,0.3,67.0,11.5,1004.7
2011-02-18,4.7,2.0,7.0,0.0,113.0,16.6,1012.6
2011-02-19,5.0,3.0,6.0,11.2,74.0,13.1,1010.1
2011-02-20,4.8,4.0,6.0,0.0,37.0,10.9,1015.1
2011-02-21,5.3,4.0,7.0,0.0,87.0,13.4,1013.3
2011-02-22,5.9,4.6,7.2,0.5,168.0,7.1,1016.4
2011-02-23,8.2,6.0,10.9,3.8,206.0,11.9,1016.6
2011-02-24,11.2,9.0,14.0,0.0,251.0,13.9,1021.9
2011-02-25,10.6,6.6,14.0,0.0,218.0,12.8,1023.6
2011-02-26,9.1,7.0,11.0,6.1,262.0,21.5,1014.0
2011-02-27,6.0,5.0,9.0,3.0,315.0,14.4,1020.7
2011-02-28,3.8,3.0,4.7,0.5,17.0,15.7,1029.7
2011-03-01,4.1,3.0,5.0,0.0,26.0,14.8,1037.8
2011-03-02,3.5,0.8,6.3,0.0,45.0,19.5,1036.5
2011-03-03,1.9,0.1,4.0,0.0,39.0,18.6,1035.7
2011-03-04,3.3,1.0,7.0,0.0,54.0,12.6,1033.2
2011-03-05,3.8,0.8,7.3,0.0,53.0,13.6,1030.8
2011-03-06,4.6,4.0,6.0,0.3,61.0,18.1,1031.8
2011-03-07,4.0,0.0,8.0,0.0,82.0,10.5,1029.6
2011-03-08,5.2,-1.0,12.0,0.0,156.0,10.4,1020.7
2011-03-09,7.3,4.2,10.2,0.0,259.0,21.2,1015.9
2011-03-10,9.8,6.0,13.0,0.0,245.0,27.9,1012.2
2011-03-11,8.5,6.0,11.0,0.0,236.0,17.9,1014.4
2011-03-12,9.8,8.0,13.0,0.0,168.0,11.4,1002.6
2011-03-13,9.5,6.0,11.0,0.3,264.0,8.1,1001.2
2011-03-14,5.4,-2.5,12.0,2.3,156.0,13.0,1014.9
2011-03-15,9.3,6.6,13.3,0.0,76.0,15.8,1014.5
2011-03-16,7.9,4.9,9.4,0.0,36.0,15.9,1013.1
2011-03-17,6.2,2.8333333333333335,10.4,0.0,46.0,10.750000000000002,1022.0166666666668
2011-03-18,6.4,4.0,8.0,5.1,26.0,7.0,1023.0
2011-03-19,5.5,1.0,10.0,0.0,95.33333333333333,5.0,1033.7
2011-03-20,7.9,3.0,13.0,0.0,125.0,7.8,1032.9
2011-03-21,9.9,5.0,15.0,0.3,224.0,6.0,1034.2
2011-03-22,10.6,6.4,15.3,0.0,121.0,5.1,1037.8
2011-03-23,9.9,1.9,16.8,0.0,110.0,7.5,1039.9
2011-03-24,9.1,5.0,15.0,0.0,81.0,12.8,1034.1
2011-03-25,10.4,2.1,18.4,0.0,58.0,5.2,1020.8
2011-03-26,8.4,6.0,12.0,0.0,77.0,15.4,1015.0
2011-03-27,9.7,6.9,15.1,0.3,103.16666666666667,10.483333333333334,1018.3833333333336
2011-03-28,9.0,6.0,13.0,0.0,69.0,8.4,1016.1
2011-03-29,9.5,4.0,15.0,0.0,115.0,7.9,1013.4
2011-03-30,10.3,9.1,11.6,0.5,219.0,13.2,1010.9
2011-03-31,13.4,10.0,18.0,5.3,235.0,21.8,1011.4
2011-04-01,13.6,12.0,16.0,0.3,212.0,18.6,1017.5
2011-04-02,15.4,11.0,19.0,0.0,215.0,16.6,1010.4
2011-04-03,11.8,8.0,15.0,0.0,243.0,14.1,1014.0
2011-04-04,9.2,4.8,14.2,0.0,246.0,18.4,1020.4
2011-04-05,10.9,8.8,13.0,1.5,224.0,20.6,1021.2
2011-04-06,17.0,13.0,22.0,0.3,225.0,16.0,1025.1
2011-04-07,15.5,10.0,20.0,0.0,290.0,12.0,1027.2
2011-04-08,15.2,10.0,21.0,0.0,348.0,5.8,1027.3
2011-04-09,11.7,8.0,16.0,0.0,79.0,15.3,1025.7
2011-04-10,11.4,6.0,18.0,0.0,75.0,11.5,1024.1
2011-04-11,13.3,8.0,20.0,0.0,292.0,13.3,1022.4
2011-04-12,9.2,5.3,13.4,0.0,311.0,18.2,1029.2
2011-04-13,7.8,1.9,12.5,0.0,246.0,11.2,1023.5
2011-04-14,10.5,7.4,13.4,0.0,214.0,9.1,1018.7
2011-04-15,12.5,9.4,16.2,0.0,222.0,6.5,1020.2
2011-04-16,13.8,11.0,18.0,0.0,251.0,7.6,1022.3
2011-04-17,13.8,10.0,19.0,0.0,48.0,9.2,1024.3
2011-04-18,12.5,8.0,18.0,0.0,67.0,14.2,1018.8
2011-04-19,16.8,10.0,24.0,0.0,65.0,6.8,1012.4
2011-04-20,16.6,10.0,24.0,0.0,60.0,8.5,1014.5
2011-04-21,17.2,10.2,25.0,0.0,71.0,10.3,1012.8
2011-04-22,17.3,7.7,25.5,0.0,114.0,8.0,1008.4
2011-04-23,18.9,12.0,26.0,0.0,50.166666666666664,5.1,1011.6
2011-04-24,17.0,13.0,22.0,0.5,7.0,8.5,1018.1
2011-04-25,14.7,10.0,20.0,0.0,22.0,11.5,1023.5
2011-04-26,12.0,9.0,16.0,0.0,27.0,13.0,1025.5
2011-04-27,11.7,9.0,16.0,0.0,18.0,15.5,1025.5
2011-04-28,10.6,6.2,15.7,0.0,25.0,22.3,1019.9
2011-04-29,13.8,10.0,19.0,0.0,37.0,13.3,1012.7
2011-04-30,14.9,12.0,18.0,0.0,65.0,22.5,1009.2
2011-05-01,14.0,12.0,16.0,0.0,70.0,27.5,1009.7
2011-05-02,11.7,8.0,14.0,0.0,67.0,29.7,1012.3
2011-05-03,9.9,5.7,15.0,0.0,80.0,21.0,1017.3
2011-05-04,10.0,4.0,15.0,0.0,91.0,16.5,1021.2
2011-05-05,13.2,8.0,19.0,0.0,139.0,12.8,1019.5
2011-05-06,17.5,10.0,24.0,0.0,124.0,12.8,1015.3
2011-05-07,17.8,13.8,22.1,3.0,148.0,13.1,1011.3
2011-05-08,17.4,16.0,19.0,9.4,200.0,14.9,1013.4
2011-05-09,16.2,12.0,20.0,0.0,196.0,14.3,1021.1
2011-05-10,14.7,7.4,20.6,0.0,215.0,12.2,1024.8
2011-05-11,14.5,10.0,18.0,0.0,243.0,14.3,1023.6
2011-05-12,14.2,10.0,18.0,0.0,260.0,19.1,1020.4
2011-05-13,14.0,9.0,18.0,0.0,238.0,15.0,1020.2
2011-05-14,13.0,9.0,16.0,0.0,285.0,21.4,1019.7
2011-05-15,12.7,10.0,15.0,0.0,282.0,20.0,1025.0
2011-05-16,15.3,12.0,20.0,0.0,251.0,22.3,1023.0
2011-05-17,14.8,12.0,18.0,0.33333333333333365,244.0,19.0,1020.1
2011-05-18,15.5,13.0,19.0,2.0,239.0,17.1,1015.1
2011-05-19,14.9,11.0,19.0,0.0,289.0,8.4,1017.7
2011-05-20,13.9,9.4,17.8,0.0,262.0,13.5,1019.0
2011-05-21,14.5,6.2,20.4,0.0,215.0,12.7,1019.2
2011-05-22,14.0,10.7,17.7,1.0,248.0,27.5,1015.8
2011-05-23,14.3,11.0,19.0,1.3500000000000003,229.0,24.9,1019.9
